index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey
2352,s__799,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2353,s__800,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2354,s__801,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2355,s__802,chair,chair,2,chair,n03001627,chair.n.01
2356,s__803,chair,chair,2,chair,n03001627,chair.n.01
2357,s__804,chair,chair,2,chair,n03001627,chair.n.01
2358,s__805,chair,chair,2,chair,n03001627,chair.n.01
2359,s__806,desk,desk,2,desk,n03179701,desk.n.01
2360,s__807,chair,chair,2,chair,n03001627,chair.n.01
2361,s__808,chair,chair,2,chair,n03001627,chair.n.01
2362,s__809,chair,chair,2,chair,n03001627,chair.n.01
2363,s__810,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2364,s__811,chair,chair,2,chair,n03001627,chair.n.01
2365,s__812,chair,chair,2,chair,n03001627,chair.n.01
2366,s__813,chair,chair,2,chair,n03001627,chair.n.01
2367,s__814,chair,chair,2,chair,n03001627,chair.n.01
2368,s__815,sofa,sofa,2,sofa,n04256520,sofa.n.01
2369,s__816,sofa,sofa,2,sofa,n04256520,sofa.n.01
2370,s__817,sofa,sofa,2,sofa,n04256520,sofa.n.01
2371,s__818,chair,chair,2,chair,n03001627,chair.n.01
2372,s__819,chair,chair,2,chair,n03001627,chair.n.01
2373,s__820,chair,chair,2,chair,n03001627,chair.n.01
2374,s__821,chair,chair,2,chair,n03001627,chair.n.01
2375,s__822,chair,chair,2,chair,n03001627,chair.n.01
2376,s__823,chair,chair,2,chair,n03001627,chair.n.01
2377,s__824,chair,chair,2,chair,n03001627,chair.n.01
2378,s__825,chair,chair,2,chair,n03001627,chair.n.01
2379,s__826,chair,chair,2,chair,n03001627,chair.n.01
2380,s__827,chair,chair,2,chair,n03001627,chair.n.01
2381,s__828,sink,sink,2,sink,n04223580,sink.n.01
2382,s__829,sink,sink,2,sink,n04223580,sink.n.01
2383,s__830,sink,sink,2,sink,n04223580,sink.n.01
2384,s__831,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2385,s__832,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2386,s__833,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2387,s__834,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2388,s__835,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2389,s__836,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2390,s__837,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2391,s__838,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2392,s__839,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2393,s__840,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2394,s__841,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2395,s__842,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2396,s__843,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2397,s__844,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2398,s__845,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
2399,s__846,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2400,s__847,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2401,s__848,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2402,s__849,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2403,s__850,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2404,s__851,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2405,s__852,stand,stand,2,night_stand,n04301000,stand.n.04
2406,s__853,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2407,s__854,stand,stand,2,night_stand,n04301000,stand.n.04
2408,s__855,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2409,s__856,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2410,s__857,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2411,s__858,stand,stand,2,night_stand,n04301000,stand.n.04
2412,s__859,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2413,s__860,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2414,s__861,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2415,s__862,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2416,s__863,stand,stand,2,night_stand,n04301000,stand.n.04
2417,s__864,stand,stand,2,night_stand,n04301000,stand.n.04
2418,s__865,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2419,s__866,stand,stand,2,night_stand,n04301000,stand.n.04
2420,s__867,stand,stand,2,night_stand,n04301000,stand.n.04
2421,s__868,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01
2422,s__869,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2423,s__870,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01
2424,s__871,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2425,s__872,range_hood_with_cabinet,kitchen_appliance,2,otherprop,n02933112,cabinet.n.01
2426,s__873,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2427,s__874,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2428,s__875,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2429,s__876,shelving,shelving,2,shelves,n04190052,shelf.n.01
2430,s__877,shelving,shelving,2,shelves,n04190052,shelf.n.01
2431,s__878,cart,cart,2,table,n03484083,handcart.n.01
2432,s__879,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2433,s__880,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01
2434,s__881,double_bed,bed,2,bed,n03225988,double_bed.n.01
2435,s__882,double_bed,bed,2,bed,n03225988,double_bed.n.01
2436,s__883,double_bed,bed,2,bed,n03225988,double_bed.n.01
2437,s__884,double_bed,bed,2,bed,n03225988,double_bed.n.01
2438,s__885,single_bed,bed,2,bed,n04222210,single_bed.n.01
2439,s__886,single_bed,bed,2,bed,n04222210,single_bed.n.01
2440,s__887,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2441,s__888,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2442,s__889,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2443,s__890,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2444,s__891,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2445,s__892,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
2446,s__893,double_bed,bed,2,bed,n03225988,double_bed.n.01
2447,s__894,double_bed,bed,2,bed,n03225988,double_bed.n.01
2448,s__895,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2449,s__896,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2450,s__897,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2451,s__898,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2452,s__899,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2453,s__900,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2454,s__901,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2455,s__902,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2456,s__903,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2457,s__904,cart,cart,2,shelves,n03484083,handcart.n.01
2458,s__905,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2459,s__906,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2460,s__907,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2461,s__908,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2462,s__909,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2463,s__910,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2464,s__911,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2465,s__912,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2466,s__913,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2467,s__914,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2468,s__915,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2469,s__916,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2470,s__917,stand,stand,2,night_stand,n04301000,stand.n.04
2471,s__918,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2472,s__919,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2473,s__920,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2474,s__921,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2475,s__922,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2476,s__923,storage_bench,storage_bench,2,chair,n02828884,bench.n.01
2477,s__924,cart,cart,2,table,n03484083,handcart.n.01
2478,s__925,storage_bench,storage_bench,2,chair,n02828884,bench.n.01
2479,s__926,shelving,shelving,2,chair,n04190052,shelf.n.01
2480,s__927,shelving,shelving,2,chair,n04190052,shelf.n.01
2481,s__928,storage_bench,storage_bench,2,chair,n02828884,bench.n.01
2482,s__929,shelving,shelving,2,shelves,n04190052,shelf.n.01
2483,s__930,shelving,shelving,2,shelves,n04190052,shelf.n.01
2484,s__931,shelving,shelving,2,shelves,n04190052,shelf.n.01
2485,s__932,shelving,shelving,2,shelves,n04190052,shelf.n.01
2486,s__933,shelving,shelving,2,shelves,n04190052,shelf.n.01
2487,s__934,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2488,s__935,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2489,s__936,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2490,s__937,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2491,s__938,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2492,s__939,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2493,s__940,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2494,s__941,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2495,s__942,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2496,s__943,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2497,s__944,shelving,shelving,2,shelves,n04190052,shelf.n.01
2498,s__945,shelving,shelving,2,shelves,n04190052,shelf.n.01
2499,s__946,shelving,shelving,2,shelves,n04190052,shelf.n.01
2500,s__947,shelving,shelving,2,shelves,n04190052,shelf.n.01
2501,s__948,shelving,shelving,2,shelves,n04190052,shelf.n.01
2502,s__949,shelving,shelving,2,shelves,n04190052,shelf.n.01
2503,s__950,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2504,s__951,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2505,s__952,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2506,s__953,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2507,s__954,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2508,s__955,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2509,s__956,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2510,s__957,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2511,s__958,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2512,s__959,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2513,s__960,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2514,s__961,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2515,s__962,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2516,s__963,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2517,s__964,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2518,s__965,chair,chair,2,chair,n03001627,chair.n.01
2519,s__966,chair,chair,2,chair,n03001627,chair.n.01
2520,s__967,chair,chair,2,chair,n03001627,chair.n.01
2521,s__968,chair,chair,2,chair,n03001627,chair.n.01
2522,s__969,storage_bench,storage_bench,2,chair,n02828884,bench.n.01
2523,s__970,shelving,shelving,2,shelves,n04190052,shelf.n.01
2524,s__971,kitchen_set,kitchen_set,2,counter,-,-
2525,s__972,kitchen_set,kitchen_set,2,counter,-,-
2526,s__973,kitchen_set,kitchen_set,2,counter,-,-
2527,s__974,kitchen_set,kitchen_set,2,counter,-,-
2528,s__975,kitchen_set,kitchen_set,2,counter,-,-
2529,s__976,kitchen_set,kitchen_set,2,counter,-,-
2530,s__977,kitchen_set,kitchen_set,2,counter,-,-
2531,s__978,kitchen_set,kitchen_set,2,counter,-,-
2532,s__979,kitchen_set,kitchen_set,2,counter,-,-
2533,s__980,kitchen_set,kitchen_set,2,counter,-,-
2534,s__981,kitchen_set,kitchen_set,2,counter,-,-
2535,s__982,double_bed,bed,2,bed,n03225988,double_bed.n.01
2536,s__983,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2537,s__984,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2538,s__985,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2539,s__986,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2540,s__987,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2541,s__988,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2542,s__989,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2543,s__990,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2544,s__991,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2545,s__992,stand,stand,2,night_stand,n04301000,stand.n.04
2546,s__993,stand,stand,2,night_stand,n04301000,stand.n.04
2547,s__994,stand,stand,2,night_stand,n04301000,stand.n.04
2548,s__995,stand,stand,2,night_stand,n04301000,stand.n.04
2549,s__996,stand,stand,2,night_stand,n04301000,stand.n.04
2550,s__997,stand,stand,2,night_stand,n04301000,stand.n.04
2551,s__998,stand,stand,2,night_stand,n04301000,stand.n.04
2552,s__999,stand,stand,2,night_stand,n04301000,stand.n.04
